unique_key,created_date,closed_date,resolution_action_updated_date,status,status_notes,agency_name,category,complaint_type,descriptor,incident_address,supervisor_district,neighborhood,location,source,media_url,latitude,longitude,police_district
4563992,2015-03-10 18:31:16 UTC,2015-03-10 18:46:31 UTC,2015-03-10 18:46:31 UTC,Closed,Transferred: To PSR 472102,MUNI Work Queue,MUNI Feedback,MUNI - Conduct_Unsafe_Operation,108_General_Careless_Operation,Intersection of OCEAN AVE and JULES AVE,7,Mt. Davidson Manor,POINT (-122.46121216 37.72494888),Phone,,37.724948883057,-122.461212158203,TARAVAL
4995604,2015-08-13 13:26:37 UTC,2015-08-26 16:09:39 UTC,2015-08-26 16:09:39 UTC,Closed,,MUNI Work Queue,MUNI Feedback,MUNI - Conduct_Unsafe_Operation,102_Speeding,Intersection of COLLEGE AVE and MISSION ST,8,St. Mary's Park,POINT (-122.42470551 37.73537064),Phone,,37.735370635986,-122.424705505371,INGLESIDE
5411709,2015-12-28 21:47:25 UTC,2015-12-29 17:12:28 UTC,2015-12-29 17:12:28 UTC,Closed,,MUNI Work Queue,MUNI Feedback,MUNI - Conduct_Unsafe_Operation,108_General_Careless_Operation,Intersection of MIRALOMA DR and PORTOLA DR,7,Sherwood Forest,POINT (-122.45890808 37.74053574),Phone,,37.740535736084,-122.458908081055,INGLESIDE
5726359,2016-04-03 21:26:09 UTC,2016-04-05 13:37:20 UTC,2016-04-05 13:37:20 UTC,Closed,,MUNI Work Queue,MUNI Feedback,MUNI - Conduct_Unsafe_Operation,107_Fall_Boarding_On_Board_Alighting_Injury,Intersection of GEARY BLVD and FILLMORE ST,5,Japantown,POINT (-122.43291473 37.78435516),Phone,,37.784355163574,-122.432914733887,NORTHERN
6589271,2016-12-02 16:09:47 UTC,2016-12-06 14:20:41 UTC,2016-12-06 14:20:41 UTC,Closed,,MUNI Work Queue,MUNI Feedback,MUNI - Conduct_Unsafe_Operation,102_Speeding,Intersection of JOHN MUIR DR and SKYLINE BLVD,7,Lakeshore,POINT (-122.50022125 37.71895599),Phone,,37.718955993652,-122.500221252441,TARAVAL
6741184,2017-01-17 17:06:19 UTC,2017-06-21 14:14:07 UTC,2017-06-21 14:14:07 UTC,Closed,Follow up with MCS if desired.,MUNI Work Queue,MUNI Feedback,MUNI - Conduct_Unsafe_Operation,108_General_Careless_Operation,Intersection of BAY SHORE BLVD and OAKDALE AVE,10,Apparel City,POINT (-122.40524292 37.74304962),Phone,,37.743049621582,-122.405242919922,BAYVIEW
6768927,2017-01-25 09:05:31 UTC,2017-01-25 14:10:47 UTC,2017-01-25 14:10:47 UTC,Closed,,MUNI Work Queue,MUNI Feedback,MUNI - Conduct_Unsafe_Operation,108_General_Careless_Operation,Intersection of HIGHLAND AVE and MISSION ST,8,Holly Park,POINT (-122.42404175 37.73740768),Phone,,37.737407684326,-122.424041748047,INGLESIDE
8619407,2018-02-11 10:01:00 UTC,2018-02-14 11:59:00 UTC,2018-02-14 11:59:00 UTC,Closed,Customer can follow up with Muni Customer Service by calling 415-701-5649 or by e-mail at municustomerservice@sfmta.com,MUNI Work Queue,MUNI Feedback,MUNI - Conduct_Unsafe_Operation,108_General_Careless_Operation,Intersection of 3RD ST and 20TH ST,10,Dogpatch,POINT (-122.38855743 37.76049042),Phone,,37.76049041748,-122.388557434082,BAYVIEW
8904539,2018-04-22 16:03:00 UTC,2018-04-23 14:05:00 UTC,2018-04-23 14:05:00 UTC,Closed,"Record documented and forwarded to division manager. If follow up requested, customer to call Muni Customer Service 415-701-5649.",MUNI Work Queue,MUNI Feedback,MUNI - Conduct_Unsafe_Operation,108_General_Careless_Operation,Intersection of HALLECK ST and LINCOLN BLVD,2,Presidio National Park,POINT (-122.45482635 37.80098343),Phone,,37.800983428955,-122.45482635498,
10900672,2019-05-23 12:31:00 UTC,2019-05-24 11:53:03 UTC,2019-05-24 11:53:03 UTC,Closed,Customer may follow up with Muni Customer Service if desired at 415.701.5649 or MuniCustomerService@SFMTA.com,MUNI Work Queue,MUNI Feedback,MUNI - Conduct_Unsafe_Operation,108_General_Careless_Operation,Intersection of 4TH ST and KING ST,6,Mission Bay,POINT (-122.39409637 37.77638245),Phone,,37.776382446289,-122.394096374512,SOUTHERN
3177860,2013-12-18 09:29:06 UTC,2013-12-20 10:54:09 UTC,2013-12-20 10:54:09 UTC,Closed,psr # 445486,MUNI Work Queue,MUNI Feedback,MUNI - Conduct_Unsafe_Operation,101_Running_Red_Light_Stop_Sign,Intersection of VAN NESS AVE and NORTH POINT ST,2,Aquatic Park / Ft. Mason,POINT (-122.4253006 37.8050766),Phone,,37.805076599121,-122.425300598145,CENTRAL
3379051,2014-02-18 11:53:24 UTC,2014-02-20 10:56:00 UTC,2014-02-20 10:56:00 UTC,Closed,psr 449014,MUNI Work Queue,MUNI Feedback,MUNI - Conduct_Unsafe_Operation,108_General_Careless_Operation,Intersection of JONES ST and BEACH ST,3,Fisherman's Wharf,POINT (-122.41725922 37.80707169),Phone,,37.807071685791,-122.417259216309,CENTRAL
3739991,2014-06-14 07:45:10 UTC,2014-06-16 13:35:03 UTC,2014-06-16 13:35:03 UTC,Closed,psr 455769,MUNI Work Queue,MUNI Feedback,MUNI - Conduct_Unsafe_Operation,108_General_Careless_Operation,Intersection of OCEAN AVE and VICTORIA ST,7,Ingleside Terraces,POINT (-122.46421814 37.72600174),Phone,,37.726001739502,-122.464218139648,TARAVAL
4512767,2015-02-21 13:36:52 UTC,2015-02-23 13:28:41 UTC,2015-02-23 13:28:41 UTC,Closed,PSR 471131,MUNI Work Queue,MUNI Feedback,MUNI - Conduct_Unsafe_Operation,108_General_Careless_Operation,Intersection of OSHAUGHNESSY BLVD and MALTA DR,8,Glen Park,POINT (-122.44360352 37.7365036),Phone,,37.736503601074,-122.443603515625,INGLESIDE
5182995,2015-10-13 08:37:10 UTC,2015-10-26 17:02:53 UTC,2015-10-26 17:02:53 UTC,Closed,,MUNI Work Queue,MUNI Feedback,MUNI - Conduct_Unsafe_Operation,108_General_Careless_Operation,Intersection of HILLWAY AVE and PARNASSUS AVE,7,Parnassus Heights,POINT (-122.45667267 37.76381302),Phone,,37.763813018799,-122.456672668457,PARK
5764889,2016-04-14 20:22:48 UTC,2016-04-15 10:41:49 UTC,2016-04-15 10:41:49 UTC,Closed,,MUNI Work Queue,MUNI Feedback,MUNI - Conduct_Unsafe_Operation,106_Collision,Intersection of OCEAN AVE and JUNIPERO SERRA BLVD,7,Merced Manor,POINT (-122.47216034 37.73120499),Phone,,37.731204986572,-122.472160339355,TARAVAL
6680980,2017-01-01 17:27:11 UTC,2017-01-03 15:04:45 UTC,2017-01-03 15:04:45 UTC,Closed,,MUNI Work Queue,MUNI Feedback,MUNI - Conduct_Unsafe_Operation,107_Fall_Boarding_On_Board_Alighting_Injury,Intersection of 3RD ST and EVANS AVE,10,Central Waterfront,POINT (-122.38792419 37.74270248),Phone,,37.742702484131,-122.387924194336,BAYVIEW
7473727,2017-08-07 18:08:16 UTC,2017-09-21 12:16:00 UTC,2017-09-21 12:16:00 UTC,Closed,Follow up with MCS if desired. JAMS,MUNI Work Queue,MUNI Feedback,MUNI - Conduct_Unsafe_Operation,108_General_Careless_Operation,Intersection of DIAMOND ST and BOSWORTH ST,8,Glen Park,POINT (-122.43414307 37.73355103),Phone,,37.733551025391,-122.434143066406,INGLESIDE
11212929,2019-08-01 15:31:00 UTC,2019-08-02 13:13:31 UTC,2019-08-02 13:13:31 UTC,Closed,"Patron to file a claim with SF City Attorney's Office 415-554-3800 or by going to https://www.sfcityattorney.org/claims/. Copy of report was sent to division manager.  If follow up requested with Muni, customer to call Muni Customer Service 415-701-5649.",MUNI Work Queue,MUNI Feedback,MUNI - Conduct_Unsafe_Operation,107_Fall_Boarding_On_Board_Alighting_Injury,Intersection of WINSTON DR and 20TH AVE,7,Stonestown,POINT (-122.47593689 37.7301178),Phone,,37.730117797852,-122.475936889648,TARAVAL
3097398,2013-11-23 17:36:16 UTC,2013-12-02 11:49:10 UTC,2013-12-02 11:49:10 UTC,Closed,psr # 444103,MUNI Work Queue,MUNI Feedback,MUNI - Conduct_Unsafe_Operation,108_General_Careless_Operation,Intersection of MISSION ST and RICHLAND AVE,8,Holly Park,POINT (-122.42446899 37.7360611),Phone,,37.736061096191,-122.424468994141,INGLESIDE
3985833,2014-09-05 22:00:06 UTC,2014-09-11 14:52:08 UTC,2014-09-11 14:52:08 UTC,Closed,psr 460238,MUNI Work Queue,MUNI Feedback,MUNI - Conduct_Unsafe_Operation,101_Running_Red_Light_Stop_Sign,Intersection of STANYAN ST and PARNASSUS AVE,5,Parnassus Heights,POINT (-122.45256805 37.76451111),Phone,,37.764511108398,-122.452568054199,PARK
4604871,2015-03-25 07:39:46 UTC,2015-03-25 08:17:31 UTC,2015-03-25 08:17:31 UTC,Closed,Transferred: To PSR 472857,MUNI Work Queue,MUNI Feedback,MUNI - Conduct_Unsafe_Operation,108_General_Careless_Operation,Intersection of WINSTON DR and 19TH AVE,7,Stonestown,POINT (-122.47492981 37.72900391),Phone,,37.72900390625,-122.47492980957,TARAVAL
4645558,2015-04-07 16:47:18 UTC,2015-04-07 17:18:08 UTC,2015-04-07 17:18:08 UTC,Closed,Transferred: To PSR 473549,MUNI Work Queue,MUNI Feedback,MUNI - Conduct_Unsafe_Operation,106_Collision,"810 SILVER AVE, SAN FRANCISCO, CA, 94134",9,University Mound,POINT (-122.4192276 37.72902298),Phone,,37.729022979736,-122.419227600098,BAYVIEW
4957195,2015-07-31 13:33:40 UTC,2015-08-13 16:47:26 UTC,2015-08-13 16:47:26 UTC,Closed,,MUNI Work Queue,MUNI Feedback,MUNI - Conduct_Unsafe_Operation,106_Collision,Intersection of GEARY BLVD and WEBSTER ST,5,Japantown,POINT (-122.43120575 37.78456879),Phone,,37.784568786621,-122.431205749512,NORTHERN
7023514,2017-04-07 20:13:18 UTC,2017-07-11 14:15:09 UTC,2017-07-11 14:15:09 UTC,Closed,Follow up with MCS if desired.,MUNI Work Queue,MUNI Feedback,MUNI - Conduct_Unsafe_Operation,102_Speeding,Intersection of NORTH POINT ST and POWELL ST,3,Fisherman's Wharf,POINT (-122.41213989 37.80675888),Phone,,37.806758880615,-122.412139892578,CENTRAL
6812795,2017-02-06 14:50:57 UTC,2017-02-07 08:51:10 UTC,2017-02-07 08:51:10 UTC,Closed,"Record documented and forwarded to division manager. If follow up requested, customer to call Muni Customer Service 415-701-5649.",MUNI Work Queue,MUNI Feedback,MUNI - Conduct_Unsafe_Operation,108_General_Careless_Operation,Intersection of BAY SHORE BLVD and CORTLAND AVE,9,Apparel City,POINT (-122.40697479 37.7395668),Phone,,37.739566802979,-122.40697479248,BAYVIEW
8302330,2017-11-22 20:00:00 UTC,2017-12-05 10:28:00 UTC,2017-12-05 10:28:00 UTC,Closed,Customer can follow up with Muni Customer Service at 415-701-5469 or via email at municustomerservice@sfmta.com,MUNI Work Queue,MUNI Feedback,MUNI - Conduct_Unsafe_Operation,107_Fall_Boarding_On_Board_Alighting_Injury,Intersection of CALIFORNIA ST and SPRUCE ST,2,Laurel Heights / Jordan Park,POINT (-122.45340729 37.78641891),Phone,,37.786418914795,-122.453407287598,RICHMOND
11404637,2019-09-12 08:03:00 UTC,2019-09-13 10:23:02 UTC,2019-09-13 10:23:02 UTC,Closed,Customer may follow up with Muni Customer Service if desired at 415.701.5649 or MuniCustomerService@SFMTA.com,MUNI Work Queue,MUNI Feedback,MUNI - Conduct_Unsafe_Operation,101_Running_Red_Light_Stop_Sign,Intersection of BURNETT AVE and PARKRIDGE DR,8,Upper Market,POINT (-122.44577789 37.75050354),Phone,,37.750503540039,-122.445777893066,PARK
11538101,2019-10-11 14:49:00 UTC,2019-10-15 11:13:04 UTC,2019-10-15 11:13:04 UTC,Closed,"Patron to file a claim with SF City Attorney's Office 415-554-3800 or by going to https://www.sfcityattorney.org/claims/. Copy of report was sent to division manager.  If follow up requested with Muni, customer to call Muni Customer Service 415-701-5649.",MUNI Work Queue,MUNI Feedback,MUNI - Conduct_Unsafe_Operation,107_Fall_Boarding_On_Board_Alighting_Injury,Intersection of CARL ST and COLE ST,5,Cole Valley,POINT (-122.4499588 37.76580048),Phone,,37.765800476074,-122.44995880127,PARK
3136649,2013-12-05 23:16:33 UTC,2013-12-06 15:36:27 UTC,2013-12-06 15:36:27 UTC,Closed,psr 444783,MUNI Work Queue,MUNI Feedback,MUNI - Conduct_Unsafe_Operation,108_General_Careless_Operation,Intersection of ARLETA AVE and BAY SHORE BLVD,10,Little Hollywood,POINT (-122.40245819 37.71218109),Phone,,37.712181091309,-122.402458190918,INGLESIDE
3724273,2014-06-09 13:40:12 UTC,2014-06-10 12:15:40 UTC,2014-06-10 12:15:40 UTC,Closed,PSR 455453,MUNI Work Queue,MUNI Feedback,MUNI - Conduct_Unsafe_Operation,107_Fall_Boarding_On_Board_Alighting_Injury,Intersection of 3RD ST and MISSION BAY BLVD NORTH,6,Mission Bay,POINT (-122.3894577 37.77111435),Phone,,37.771114349365,-122.389457702637,SOUTHERN
3494514,2014-03-27 08:06:47 UTC,2014-04-01 09:18:40 UTC,2014-04-01 09:18:40 UTC,Closed,TO PSR # 451170,MUNI Work Queue,MUNI Feedback,MUNI - Conduct_Unsafe_Operation,106_Collision,"120 PORTOLA DR, SAN FRANCISCO, CA, 94131",8,Upper Market,POINT (-122.44394684 37.74909973),Phone,,37.749099731445,-122.443946838379,MISSION
8979921,2018-05-09 14:23:00 UTC,2018-05-10 11:11:00 UTC,2018-05-10 11:11:00 UTC,Closed,"Record documented and forwarded to division manager. If follow up requested, customer to call Muni Customer Service 415-701-5649.",MUNI Work Queue,MUNI Feedback,MUNI - Conduct_Unsafe_Operation,108_General_Careless_Operation,Intersection of EVANS AVE and TOLAND ST,10,Produce Market,POINT (-122.39601135 37.74726105),Phone,,37.747261047363,-122.396011352539,BAYVIEW
9225677,2018-07-05 06:29:57 UTC,2019-01-18 21:31:03 UTC,2019-01-18 21:31:03 UTC,Closed,Per process - cases are closed 10 days after assignment.,Clear Channel - Transit Queue,Damaged Property,Damaged Transit_Shelter_Platform,Transit_Shelter_Platform,"3099 POLK ST, SAN FRANCISCO, CA, 94109",2,Aquatic Park / Ft. Mason,POINT (-122.42388758 37.80530099),Mobile/Open311,,37.805300988257,-122.423887581611,CENTRAL
2538447,2013-06-27 10:37:23 UTC,2013-06-27 11:47:52 UTC,2013-06-27 11:47:52 UTC,Closed,Sent Lamar Hill out to clean bus shelter. Not a Clear Channel maintained bus stop. Referred to DPW!,Clear Channel - Transit Queue,Damaged Property,Damaged Transit_Shelter_Platform,Transit_Shelter_Platform,Intersection of FILLMORE ST and GEARY BLVD,5,Japantown,POINT (-122.43291473 37.78435516),Phone,,37.784355163574,-122.432914733887,NORTHERN
6680292,2017-01-01 11:50:02 UTC,2017-01-30 15:00:42 UTC,2017-01-30 15:00:42 UTC,Closed,Admin Closure,Clear Channel - Transit Queue,Damaged Property,Damaged Transit_Shelter_Platform,Transit_Shelter_Platform,Intersection of 24TH ST and GRAND VIEW AVE,8,Upper Market,POINT (-122.44314823 37.75075073),Mobile/Open311,,37.750750728878,-122.443148230416,MISSION
8308309,2017-11-25 11:23:00 UTC,2017-11-27 07:50:00 UTC,2017-11-27 07:50:00 UTC,Closed,,Clear Channel - Transit Queue,Damaged Property,Damaged Transit_Shelter_Platform,Transit_Shelter_Platform,Intersection of SUNSET BLVD and OCEAN AVE,7,Lakeshore,POINT (-122.49372101 37.73191071),Phone,,37.731910705566,-122.493721008301,TARAVAL
11259330,2019-08-12 09:11:00 UTC,2019-08-23 21:30:42 UTC,2019-08-23 21:30:42 UTC,Closed,Per process - cases are closed 10 days after assignment.,Clear Channel - Transit Queue,Damaged Property,Damaged Transit_Shelter_Platform,Transit_Shelter_Platform,Intersection of GEARY BLVD and FILLMORE ST,5,Japantown,POINT (-122.43291473 37.78435516),Phone,,37.784355163574,-122.432914733887,NORTHERN
11641839,2019-11-04 07:51:31 UTC,,2019-11-04 07:51:35 UTC,Open,Open,Clear Channel - Transit Queue,Damaged Property,Damaged Transit_Shelter_Platform,Transit_Shelter_Platform,"3840 MISSION ST, SAN FRANCISCO, CA, 94110",8,St. Mary's Park,POINT (-122.424549 37.735818),Mobile/Open311,http://mobile311.sfgov.org/reports/11641839/photos,37.735818,-122.424549,INGLESIDE
4219990,2014-11-18 09:48:42 UTC,2014-11-19 05:58:21 UTC,2014-11-19 05:58:21 UTC,Closed,,Clear Channel - Transit Queue,Damaged Property,Damaged Transit_Shelter_Platform,Transit_Shelter_Platform,Intersection of MASON CT and GATEVIEW AVE,6,Treasure Island,POINT (-122.37709819 37.82833993),Phone,,37.828339927599,-122.377098185725,SOUTHERN
7137859,2017-05-11 10:14:16 UTC,2017-05-22 10:30:08 UTC,2017-05-22 10:30:08 UTC,Closed,Admin Closure,Clear Channel - Transit Queue,Damaged Property,Damaged Transit_Shelter_Platform,Transit_Shelter_Platform,"2325 3RD ST, SAN FRANCISCO, CA, 94107",10,Dogpatch,POINT (-122.388602 37.760133),Mobile/Open311,http://mobile311.sfgov.org/reports/7137859/photos,37.760133,-122.388602,BAYVIEW
7122143,2017-05-06 22:53:41 UTC,2017-05-22 10:30:08 UTC,2017-05-22 10:30:08 UTC,Closed,Admin Closure,Clear Channel - Transit Queue,Damaged Property,Damaged Transit_Shelter_Platform,Transit_Shelter_Platform,Intersection of GEARY BLVD and PRESIDIO AVE,2,Anza Vista,POINT (-122.44582367 37.78248978),Phone,,37.782489776611,-122.445823669434,RICHMOND
11047634,2019-06-26 09:10:39 UTC,2019-07-10 21:30:36 UTC,2019-07-10 21:30:36 UTC,Closed,Per process - cases are closed 10 days after assignment.,Clear Channel - Transit Queue,Damaged Property,Damaged Transit_Shelter_Platform,Transit_Shelter_Platform,"207 MONTEREY BLVD, SAN FRANCISCO, CA, 94131",7,Sunnyside,POINT (-122.43991415 37.73160006),Mobile/Open311,http://mobile311.sfgov.org/reports/11047634/photos,37.731600059231,-122.439914150278,INGLESIDE
10593930,2019-03-12 16:05:48 UTC,2019-03-27 21:30:05 UTC,2019-03-27 21:30:05 UTC,Closed,Per process - cases are closed 10 days after assignment.,Clear Channel - Transit Queue,Damaged Property,Damaged Transit_Shelter_Platform,Transit_Shelter_Platform,"600 BOSWORTH ST, SAN FRANCISCO, CA, 94131",8,Glen Park,POINT (-122.43403089 37.73360048),Mobile/Open311,http://mobile311.sfgov.org/reports/10593930/photos,37.733600484242,-122.434030892442,INGLESIDE
3515540,2014-04-02 20:25:38 UTC,2014-04-03 06:23:25 UTC,2014-04-03 06:23:25 UTC,Closed,,Clear Channel - Transit Queue,Damaged Property,Damaged Transit_Shelter_Platform,Transit_Shelter_Platform,Intersection of STANYAN ST and CARL ST,5,Parnassus Heights,POINT (-122.45275879 37.76544189),Web,,37.765441894531,-122.452758789063,PARK
5261095,2015-11-06 13:55:09 UTC,2015-11-09 06:03:32 UTC,2015-11-09 06:03:32 UTC,Closed,,Clear Channel - Transit Queue,Damaged Property,Damaged Transit_Shelter_Platform,Transit_Shelter_Platform,Intersection of MARKET ST and LAGUNA ST,8,Mint Hill,POINT (-122.42485404 37.77074788),Phone,,37.770747878257,-122.424854040379,SOUTHERN
5262336,2015-11-06 20:24:04 UTC,2015-11-09 05:59:55 UTC,2015-11-09 05:59:55 UTC,Closed,,Clear Channel - Transit Queue,Damaged Property,Damaged Transit_Shelter_Platform,Transit_Shelter_Platform,Intersection of MARKET ST and LAGUNA ST,8,Mint Hill,POINT (-122.42485404 37.77074788),Phone,,37.770747878257,-122.424854040379,SOUTHERN
6913602,2017-03-07 17:21:17 UTC,2017-03-08 06:53:39 UTC,2017-03-08 06:53:39 UTC,Closed,,Clear Channel - Transit Queue,Damaged Property,Damaged Transit_Shelter_Platform,Transit_Shelter_Platform,Intersection of ADDISON ST and DIAMOND HEIGHTS BLVD,8,Diamond Heights,POINT (-122.43562214 37.74041806),Mobile/Open311,,37.7404180635,-122.435622143773,INGLESIDE
6963491,2017-03-22 08:12:20 UTC,2017-03-22 08:24:03 UTC,2017-03-22 08:24:03 UTC,Closed,,Clear Channel - Transit Queue,Damaged Property,Damaged Transit_Shelter_Platform,Transit_Shelter_Platform,"235 JEFFERSON ST, SAN FRANCISCO, CA, 94133",3,Fisherman's Wharf,POINT (-122.41739628 37.80755093),Mobile/Open311,http://mobile311.sfgov.org/reports/6963491/photos,37.807550929567,-122.417396279977,CENTRAL
7450730,2017-08-02 02:24:48 UTC,2017-08-02 06:52:54 UTC,2017-08-02 06:52:54 UTC,Closed,,Clear Channel - Transit Queue,Damaged Property,Damaged Transit_Shelter_Platform,Transit_Shelter_Platform,Intersection of CORTLAND AVE and BAY SHORE BLVD,9,Apparel City,POINT (-122.40697479 37.7395668),Phone,,37.739566802979,-122.40697479248,BAYVIEW
7370281,2017-07-13 14:07:51 UTC,2017-09-15 10:59:00 UTC,2017-09-15 10:59:00 UTC,Closed,to PSR #531174,SFMTA - Muni System Feedback Queue,Damaged Property,Damaged Transit_Shelter_Platform,Transit_Shelter_Platform,Intersection of ASHTON AVE and OCEAN AVE,7,Ingleside Terraces,POINT (-122.46208361 37.72526363),Mobile/Open311,http://mobile311.sfgov.org/reports/7370281/photos,37.7252636338,-122.462083613614,TARAVAL
11555028,2019-10-15 16:09:07 UTC,2019-10-30 21:31:02 UTC,2019-10-30 21:31:02 UTC,Closed,Per process - cases are closed 10 days after assignment.,Clear Channel - Transit Queue,Damaged Property,Damaged Transit_Shelter_Platform,Transit_Shelter_Platform,Intersection of LOTTIE BENNETT LN and END (000 BLOCK OF),5,Japantown,POINT (-122.42821706 37.78482054),Mobile/Open311,http://mobile311.sfgov.org/reports/11555028/photos,37.784820535313,-122.428217055977,NORTHERN
2635595,2013-07-24 09:46:49 UTC,2013-07-24 11:42:30 UTC,2013-07-24 11:42:30 UTC,Closed,Trash cans on 4th St. platform have been emptied.,Clear Channel - Transit Queue,Damaged Property,Damaged Transit_Shelter_Platform,Transit_Shelter_Platform,Intersection of 4TH ST and BERRY ST,6,Mission Bay,POINT (-122.39335632 37.77578735),Phone,,37.775787353516,-122.393356323242,SOUTHERN
6464080,2016-10-26 13:40:15 UTC,2016-10-27 06:23:25 UTC,2016-10-27 06:23:25 UTC,Closed,,Clear Channel - Transit Queue,Damaged Property,Damaged Transit_Shelter_Platform,Transit_Shelter_Platform,Intersection of BOSWORTH ST and DIAMOND ST,8,Glen Park,POINT (-122.43414572 37.73354787),Phone,,37.733547866375,-122.434145717697,INGLESIDE
6639883,2016-12-18 15:26:06 UTC,2016-12-19 05:24:14 UTC,2016-12-19 05:24:14 UTC,Closed,,Clear Channel - Transit Queue,Damaged Property,Damaged Transit_Shelter_Platform,Transit_Shelter_Platform,"3844 MISSION ST, SAN FRANCISCO, CA, 94110",8,St. Mary's Park,POINT (-122.42458515 37.73585628),Mobile/Open311,http://mobile311.sfgov.org/reports/6639883/photos,37.735856282788,-122.424585153165,INGLESIDE
